,count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,easting,northing,latitude,longitude,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
9687,946772,W,2018,04/06/2018,10,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,2,0,2,0,1,0,0,0,0,0,0,0,3
11013,803165,E,2018,20/09/2018,7,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,3,0,14,0,2,0,0,0,0,0,0,0,16
9617,946792,W,2018,19/10/2018,12,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,13,2,6,0,0,0,0,0,0,0,21
11015,803165,E,2018,20/09/2018,9,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,5,0,30,0,6,0,0,0,0,0,0,0,36
9622,946792,E,2018,19/10/2018,17,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,22,1,5,0,0,0,0,0,0,0,28
9621,946792,E,2018,19/10/2018,16,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,23,1,2,0,0,0,0,0,0,0,26
9620,946792,E,2018,19/10/2018,15,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,1,25,2,2,0,0,0,0,0,0,0,30
9619,946792,E,2018,19/10/2018,14,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,2,24,2,6,0,0,0,0,0,0,0,34
9618,946792,E,2018,19/10/2018,13,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,3,1,21,3,4,0,0,0,0,0,0,0,29
9616,946792,W,2018,19/10/2018,11,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,16,2,2,0,0,0,0,0,0,0,20
9615,946792,W,2018,19/10/2018,10,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,13,2,2,0,0,0,0,0,0,0,17
9614,946792,W,2018,19/10/2018,9,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,12,2,0,0,0,0,0,0,0,0,14
9613,946792,W,2018,19/10/2018,8,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,2,1,25,1,5,0,0,0,0,0,0,0,32
11014,803165,E,2018,20/09/2018,8,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,12,0,24,0,5,0,0,0,0,0,0,0,29
9682,74770,N,2018,04/10/2018,17,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,324,81,1080,52,88,6,0,0,1,0,0,7,1308
9680,74770,N,2018,04/10/2018,15,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,92,41,828,44,160,14,1,1,0,0,1,17,1090
9679,74770,N,2018,04/10/2018,14,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,66,26,1018,51,190,18,2,1,2,0,0,23,1308
9627,946792,E,2018,19/10/2018,10,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,20,3,3,0,0,0,0,0,0,0,26
9626,946792,E,2018,19/10/2018,9,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,12,2,4,0,0,0,0,0,0,0,18
9625,946792,E,2018,19/10/2018,8,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,13,2,3,3,0,0,0,0,0,3,21
9624,946792,E,2018,19/10/2018,7,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,1,7,4,3,0,0,0,0,0,0,0,15
9623,946792,E,2018,19/10/2018,18,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,23,2,3,0,0,0,0,0,0,0,28
10992,803165,W,2018,20/09/2018,10,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,2,0,8,0,5,0,0,0,0,0,0,0,13
10993,803165,W,2018,20/09/2018,11,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,0,0,20,0,2,0,0,0,0,0,0,0,22
10994,803165,W,2018,20/09/2018,12,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,1,0,20,0,7,1,0,0,0,0,0,1,28
10995,803165,W,2018,20/09/2018,13,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,6,0,21,0,6,0,0,0,0,0,0,0,27
10996,803165,W,2018,20/09/2018,14,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,0,0,13,0,6,1,0,0,0,0,0,1,20
10997,803165,W,2018,20/09/2018,15,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,3,0,17,0,5,0,0,0,0,0,0,0,22
11011,803165,W,2018,20/09/2018,17,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,17,1,26,0,4,0,0,0,0,0,0,0,31
10998,803165,E,2018,20/09/2018,16,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,1,0,28,0,11,0,0,0,0,0,0,0,39
11000,803165,E,2018,20/09/2018,18,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,0,0,30,0,2,0,0,0,0,0,0,0,32
11010,803165,W,2018,20/09/2018,16,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,5,1,19,0,4,2,0,0,0,0,0,2,26
11001,803165,W,2018,20/09/2018,7,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,3,0,6,0,6,0,0,0,0,0,0,0,12
11009,803165,E,2018,20/09/2018,15,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,0,0,22,0,5,1,0,0,0,0,0,1,28
11008,803165,E,2018,20/09/2018,14,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,3,1,13,0,4,0,0,0,0,0,0,0,18
11007,803165,E,2018,20/09/2018,13,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,2,2,23,0,8,3,0,0,0,0,0,3,36
11006,803165,E,2018,20/09/2018,12,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,1,0,19,0,8,0,0,0,0,0,0,0,27
11005,803165,E,2018,20/09/2018,11,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,4,0,23,0,4,4,0,0,0,0,0,4,31
11004,803165,E,2018,20/09/2018,10,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,0,0,23,0,8,3,0,0,0,0,0,3,34
11003,803165,W,2018,20/09/2018,9,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,3,0,26,0,4,0,1,0,0,0,0,1,31
11002,803165,W,2018,20/09/2018,8,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,6,1,20,0,3,0,0,0,0,0,0,0,24
10999,803165,E,2018,20/09/2018,17,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,2,0,29,0,6,0,0,0,0,0,0,0,35
9681,74770,N,2018,04/10/2018,16,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,180,59,927,58,166,12,1,0,1,1,4,19,1229
9629,946792,E,2018,19/10/2018,12,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,19,2,5,0,0,0,0,0,0,0,26
11012,803165,W,2018,20/09/2018,18,1,South West,144,"Bristol, City of",U,Minor,357893,171599,51.441809,-2.6072212,7,0,29,0,3,0,0,0,0,0,0,0,32
9678,74770,N,2018,04/10/2018,13,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,87,48,876,53,173,19,3,4,1,1,0,28,1178
9677,74770,S,2018,04/10/2018,12,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,70,44,640,59,53,24,2,6,1,4,2,39,835
9676,74770,S,2018,04/10/2018,11,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,29,26,676,59,161,30,6,8,1,1,1,47,969
9675,74770,S,2018,04/10/2018,10,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,61,22,643,60,146,24,2,5,2,2,1,36,907
9674,74770,S,2018,04/10/2018,9,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,236,38,699,53,184,24,4,2,1,0,2,33,1007
9673,74770,S,2018,04/10/2018,8,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,291,51,827,43,154,18,1,7,0,0,0,26,1101
9672,74770,S,2018,04/10/2018,7,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,135,27,789,46,176,18,7,3,1,0,0,29,1067
9671,74770,S,2018,04/10/2018,18,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,177,40,1005,47,83,1,1,0,0,0,3,5,1180
9670,74770,S,2018,04/10/2018,17,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,236,62,911,47,73,10,1,0,1,0,0,12,1105
9669,74770,S,2018,04/10/2018,16,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,94,49,847,48,99,6,1,2,1,0,1,11,1054
9668,74770,S,2018,04/10/2018,15,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,69,32,803,64,165,9,1,4,0,1,4,19,1083
9630,946792,W,2018,19/10/2018,13,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,10,2,1,0,0,0,0,0,0,0,13
9667,74770,S,2018,04/10/2018,14,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,82,33,703,54,151,17,3,4,1,0,2,27,968
9665,74770,N,2018,04/10/2018,12,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,70,44,738,59,164,21,4,6,0,0,0,31,1036
9664,74770,N,2018,04/10/2018,11,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,60,34,689,55,204,15,4,3,1,0,2,25,1007
9663,74770,N,2018,04/10/2018,10,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,40,28,701,57,144,18,2,9,2,0,0,31,961
9662,74770,N,2018,04/10/2018,9,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,107,28,831,63,147,22,0,2,0,0,4,28,1097
9661,74770,N,2018,04/10/2018,8,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,225,52,1309,48,109,8,8,6,0,1,1,24,1542
9660,74770,N,2018,04/10/2018,7,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,97,11,913,41,141,23,11,10,1,1,0,46,1152
9635,946792,W,2018,19/10/2018,18,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,23,3,2,0,0,0,0,0,0,0,28
9634,946792,W,2018,19/10/2018,17,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,27,2,6,0,0,0,0,0,0,0,35
9633,946792,W,2018,19/10/2018,16,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,31,1,8,0,0,0,0,0,0,0,40
9632,946792,W,2018,19/10/2018,15,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,47,2,12,0,0,0,0,0,0,0,61
9631,946792,W,2018,19/10/2018,14,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,17,2,0,0,0,0,0,0,0,0,19
9666,74770,S,2018,04/10/2018,13,1,South West,144,"Bristol, City of",A38,Major,358556,172848,51.453087,-2.5978293,59,43,699,58,133,13,2,5,1,1,0,22,955
9628,946792,E,2018,19/10/2018,11,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,0,0,11,2,2,0,0,0,0,0,0,0,15
9715,946775,E,2018,12/10/2018,14,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,1,1,172,1,48,0,1,0,0,0,0,1,223
9694,946772,E,2018,04/06/2018,17,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,4,0,7,0,0,1,0,0,0,0,0,1,8
10838,803171,W,2018,04/06/2018,9,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,14,0,5,0,0,0,0,0,0,0,19
10839,803171,W,2018,04/06/2018,10,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,19,0,4,0,0,0,0,0,0,0,23
10840,803171,W,2018,04/06/2018,11,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,8,0,1,1,0,0,0,0,0,1,10
10841,803171,W,2018,04/06/2018,12,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,3,0,15,0,2,0,0,0,0,0,0,0,17
10842,803171,E,2018,04/06/2018,13,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,13,0,0,0,0,0,0,0,0,0,13
10843,803171,E,2018,04/06/2018,14,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,5,0,3,0,0,0,0,0,0,0,8
10844,803171,E,2018,04/06/2018,15,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,5,0,1,0,0,0,0,0,0,0,6
10845,803171,E,2018,04/06/2018,16,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,9,0,1,0,0,0,0,0,0,0,10
10846,803171,E,2018,04/06/2018,17,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,1,0,6,0,0,0,0,0,0,0,0,0,6
10847,803171,E,2018,04/06/2018,18,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,1,15,0,0,0,0,0,0,0,0,0,16
10848,803171,E,2018,04/06/2018,7,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,17,0,2,0,0,0,0,0,0,0,19
10837,803171,W,2018,04/06/2018,8,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,15,0,1,0,0,0,0,0,0,0,16
10849,803171,E,2018,04/06/2018,8,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,12,0,3,0,0,0,0,0,0,0,15
10851,803171,E,2018,04/06/2018,10,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,24,0,3,1,0,0,0,0,0,1,28
10852,803171,E,2018,04/06/2018,11,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,1,0,21,0,0,1,0,0,0,0,0,1,22
10853,803171,E,2018,04/06/2018,12,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,5,0,2,0,0,0,0,0,0,0,7
10854,803171,W,2018,04/06/2018,13,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,4,0,1,0,0,0,0,0,0,0,5
10855,803171,W,2018,04/06/2018,14,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,1,0,6,0,1,0,0,0,0,0,0,0,7
10856,803171,W,2018,04/06/2018,15,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,7,0,0,0,0,0,0,0,0,0,7
10857,803171,W,2018,04/06/2018,16,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,4,0,1,0,0,0,0,0,0,0,5
10858,803171,W,2018,04/06/2018,17,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,6,0,2,0,0,0,0,0,0,0,8
10859,803171,W,2018,04/06/2018,18,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,2,0,3,0,0,0,0,0,0,0,0,0,3
9730,946775,W,2018,12/10/2018,17,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,6,4,356,2,58,0,0,0,0,0,0,0,420
9729,946775,W,2018,12/10/2018,16,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,2,2,281,3,67,5,0,0,0,0,0,5,358
10850,803171,E,2018,04/06/2018,9,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,0,0,15,0,6,0,0,0,0,0,0,0,21
10836,803171,W,2018,04/06/2018,7,1,South West,144,"Bristol, City of",U,Minor,357523,175371,51.475695,-2.6129987,3,0,17,0,1,0,0,0,0,0,0,0,18
10835,803169,W,2018,06/07/2018,18,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,5,0,15,0,0,0,0,0,0,0,0,0,15
10834,803169,W,2018,06/07/2018,17,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,0,25,0,0,0,0,0,0,0,0,0,25
10809,946804,W,2018,22/03/2018,16,1,South West,144,"Bristol, City of",U,Minor,357986,172619,51.450986,-2.6060047,28,12,184,0,22,2,0,0,0,0,0,2,220
10810,946804,W,2018,22/03/2018,17,1,South West,144,"Bristol, City of",U,Minor,357986,172619,51.450986,-2.6060047,53,14,231,0,8,1,0,0,0,0,0,1,254
10811,946804,W,2018,22/03/2018,18,1,South West,144,"Bristol, City of",U,Minor,357986,172619,51.450986,-2.6060047,29,8,130,0,11,0,0,0,0,0,0,0,149
10812,803169,W,2018,06/07/2018,7,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,5,0,13,0,3,0,0,0,0,0,0,0,16
10813,803169,W,2018,06/07/2018,8,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,7,0,15,0,3,1,0,0,0,0,0,1,19
10814,803169,W,2018,06/07/2018,9,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,0,13,0,6,0,0,0,0,0,0,0,19
10815,803169,W,2018,06/07/2018,10,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,0,0,10,0,5,0,0,0,0,0,0,0,15
10816,803169,W,2018,06/07/2018,11,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,1,8,0,1,0,0,0,0,0,0,0,10
10817,803169,W,2018,06/07/2018,12,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,1,14,0,4,0,0,0,0,0,0,0,19
10818,803169,E,2018,06/07/2018,13,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,0,15,0,8,0,0,0,0,0,0,0,23
10819,803169,E,2018,06/07/2018,14,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,1,23,0,4,0,0,0,0,0,0,0,28
10820,803169,E,2018,06/07/2018,15,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,4,0,19,0,4,0,0,0,0,0,0,0,23
10821,803169,E,2018,06/07/2018,16,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,0,19,0,4,0,0,0,0,0,0,0,23
10822,803169,E,2018,06/07/2018,17,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,0,32,0,2,0,0,0,0,0,0,0,34
10823,803169,E,2018,06/07/2018,18,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,4,1,25,0,1,0,0,0,0,0,0,0,27
10824,803169,E,2018,06/07/2018,7,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,4,2,10,0,5,0,0,0,0,0,0,0,17
10825,803169,E,2018,06/07/2018,8,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,11,0,34,0,4,2,0,0,0,0,0,2,40
10826,803169,E,2018,06/07/2018,9,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,10,0,19,0,3,0,1,0,0,0,0,1,23
10827,803169,E,2018,06/07/2018,10,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,0,19,0,10,0,0,0,0,0,0,0,29
10828,803169,E,2018,06/07/2018,11,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,6,0,24,0,6,0,0,0,0,0,0,0,30
10829,803169,E,2018,06/07/2018,12,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,0,13,0,7,0,0,0,0,0,0,0,20
10830,803169,W,2018,06/07/2018,13,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,6,0,8,0,3,1,0,0,0,0,0,1,12
10831,803169,W,2018,06/07/2018,14,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,0,0,6,0,3,0,0,0,0,0,0,0,9
10832,803169,W,2018,06/07/2018,15,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,1,0,9,0,3,0,0,0,0,0,0,0,12
10833,803169,W,2018,06/07/2018,16,1,South West,144,"Bristol, City of",U,Minor,356827,173535,51.459135,-2.6227946,2,0,6,0,2,0,0,0,0,0,0,0,8
9728,946775,W,2018,12/10/2018,15,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,0,6,276,1,83,5,0,0,0,0,0,5,371
9727,946775,W,2018,12/10/2018,14,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,2,0,153,1,37,0,0,0,0,0,0,0,191
9726,946775,W,2018,12/10/2018,13,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,4,26,196,3,52,0,0,0,0,0,0,0,277
9725,946775,E,2018,12/10/2018,12,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,0,1,150,1,40,4,0,0,0,0,0,4,196
10895,946793,W,2018,20/06/2018,18,1,South West,144,"Bristol, City of",U,Minor,359604,172375,51.448911,-2.5826938,63,2,261,34,20,0,0,0,0,0,0,0,317
9718,946775,E,2018,12/10/2018,17,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,5,5,171,2,33,0,0,0,0,0,0,0,211
9717,946775,E,2018,12/10/2018,16,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,1,1,213,2,56,3,0,0,0,0,0,3,275
9716,946775,E,2018,12/10/2018,15,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,2,0,302,3,54,5,0,1,0,0,0,6,365
9612,946792,W,2018,19/10/2018,7,1,South West,144,"Bristol, City of",U,Minor,360345,167005,51.400681,-2.5714285,1,0,10,4,3,0,0,0,0,0,0,0,17
9714,946775,E,2018,12/10/2018,13,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,1,0,157,3,27,0,0,0,0,0,0,0,187
9713,946775,W,2018,12/10/2018,12,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,2,1,128,1,37,1,0,0,0,0,0,1,168
9712,946775,W,2018,12/10/2018,11,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,0,3,135,4,54,5,0,0,0,0,0,5,201
9711,946775,W,2018,12/10/2018,10,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,0,0,110,1,41,0,0,0,0,0,0,0,152
9710,946775,W,2018,12/10/2018,9,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,0,0,150,3,45,0,0,0,0,0,0,0,198
9709,946775,W,2018,12/10/2018,8,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,3,1,227,4,45,3,0,0,0,0,0,3,280
9708,946775,W,2018,12/10/2018,7,1,South West,144,"Bristol, City of",U,Minor,362270,169857,51.426455,-2.5440624,2,2,193,3,53,3,0,0,0,0,0,3,254
9707,946772,W,2018,04/06/2018,18,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,1,0,1,0,0,0,0,0,0,0,2
9706,946772,W,2018,04/06/2018,17,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,1,0,0,0,0,0,0,0,0,0,1
9705,946772,W,2018,04/06/2018,16,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,3,0,5,0,2,0,0,0,0,0,0,0,7
9704,946772,W,2018,04/06/2018,15,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,9,0,0,0,0,0,0,0,0,0,9
9703,946772,W,2018,04/06/2018,14,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,7,0,0,0,0,0,0,0,0,0,7
9702,946772,W,2018,04/06/2018,13,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,3,0,7,0,1,1,0,0,0,0,0,1,9
9701,946772,E,2018,04/06/2018,12,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,2,0,6,0,2,0,0,0,0,0,0,0,8
9700,946772,E,2018,04/06/2018,11,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,1,0,8,0,5,0,0,0,0,0,0,0,13
9699,946772,E,2018,04/06/2018,10,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,1,0,3,0,1,0,0,0,0,0,0,0,4
9698,946772,E,2018,04/06/2018,9,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,4,0,3,0,0,0,0,0,0,0,7
9697,946772,E,2018,04/06/2018,8,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,7,0,0,0,0,0,0,0,0,0,7
9696,946772,E,2018,04/06/2018,7,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,3,0,0,0,0,0,0,0,0,0,3
9695,946772,E,2018,04/06/2018,18,1,South West,144,"Bristol, City of",U,Minor,363408,175722,51.479263,-2.5283039,0,0,2,0,0,0,0,0,0,0,0,0,2
10894,946793,W,2018,20/06/2018,17,1,South West,144,"Bristol, City of",U,Minor,359604,172375,51.448911,-2.5826938,64,0,274,32,14,0,0,0,0,0,0,0,320
